Country.Name,SDG.Region,UNICEF.Region,UNICEF.Programme.Region,Rate,Year,Deaths
13,203,211,211,2.5038,2007,311
14,201,214,213,34.8692,2007,12180
15,201,214,213,33.4114,2007,21771
16,200,207,207,33.3308,2007,115566
17,203,210,210,5.3532,2007,420
18,204,212,212,3.3114,2007,59
19,202,209,211,8.5768,2007,47
20,203,210,210,5.0403,2007,199
21,203,210,210,2.5521,2007,266
22,202,209,209,9.5125,2007,69
23,202,209,209,24.8745,2007,6522
24,202,209,209,12.7028,2007,39691
25,202,209,209,9.79,2007,34
26,206,213,211,4.8752,2007,31
27,200,207,207,24.7113,2007,355
28,201,208,208,22.6173,2007,1268
29,201,214,213,38.2854,2007,7185
30,203,215,211,3.7919,2007,1379
31,203,211,211,3.2338,2007,238
32,202,209,209,5.4123,2007,1275
33,206,213,214,11.2148,2007,193721
34,201,214,213,37.3487,2007,29872
35,201,214,213,33.1971,2007,24698
36,201,214,213,34.6016,2007,92451
37,201,214,213,24.786,2007,3675
38,205,213,214,6.7678,2007,2
39,202,209,209,10.9521,2007,8626
40,201,208,208,36.2634,2007,763
41,201,214,213,16.3095,2007,196
42,202,209,209,6.8849,2007,514
43,202,209,209,3.0349,2007,339
44,204,211,211,2.2184,2007,28
45,203,211,211,1.9738,2007,226
46,203,211,211,2.5043,2007,1685
47,201,208,212,39.2837,2007,962
48,202,209,209,18.2518,2007,19
49,203,211,211,2.8925,2007,187
50,202,209,209,23.7225,2007,4847
51,204,212,212,18.7387,2007,14413
52,202,209,209,10.068,2007,3248
53,204,212,212,17.3604,2007,37318
54,201,208,208,23.7366,2007,2460
55,203,211,211,2.2332,2007,1089
56,203,211,211,2.7779,2007,44
57,201,208,208,41.8359,2007,135446
58,203,211,211,1.9231,2007,113
59,205,213,214,10.7447,2007,229
60,203,211,211,2.3669,2007,1837
61,205,213,214,19.2743,2007,55
62,201,214,213,25.6128,2007,1291
63,203,211,211,3.3269,2007,2544
64,204,210,210,13.0897,2007,673
65,201,214,213,31.7935,2007,25266
66,201,214,213,37.8942,2007,14412
67,201,214,213,35.4813,2007,2635
68,201,214,213,48.8665,2007,2901
69,201,214,213,39.1602,2007,1461
70,203,211,211,2.245,2007,252
71,202,209,209,7.804,2007,15
72,202,209,209,17.6449,2007,7064
73,202,209,209,23.9411,2007,407
74,202,209,209,14.9481,2007,3275
75,203,210,210,3.8642,2007,169
76,202,209,209,29.4093,2007,7815
77,203,211,211,3.7539,2007,367
78,206,213,214,19.0133,2007,93526
79,200,207,207,35.3973,2007,956553
80,203,211,211,2.5842,2007,180
81,200,212,212,14.6322,2007,17844
82,204,212,212,21.4208,2007,20920
83,203,211,211,1.4554,2007,7
84,204,212,211,2.4899,2007,371
85,203,211,211,2.539,2007,1426
86,202,209,209,15.4919,2007,701
87,204,212,212,12.9791,2007,2440
88,206,213,211,1.2763,2007,1435
89,200,210,210,16.7816,2007,5641
90,201,208,208,22.2447,2007,32218
91,200,210,210,19.0524,2007,2486
92,206,213,214,24.772,2007,8455
93,205,213,214,24.1597,2007,74
94,202,209,209,12.576,2007,9
95,206,213,211,2.0147,2007,928
96,204,212,212,5.7193,2007,308
97,206,213,214,31.4714,2007,5495
98,204,212,212,8.0917,2007,673
99,201,214,213,35.9055,2007,5275
100,204,212,212,10.7854,2007,1551
101,202,209,209,12.5842,2007,28
102,200,207,207,6.7002,2007,2555
103,201,208,208,37.1709,2007,2193
104,203,211,211,3.6657,2007,113
105,203,211,211,1.5689,2007,8
106,203,211,211,4.9964,2007,118
107,204,212,212,22.7098,2007,15098
108,203,211,211,2.3081,2007,1
109,203,210,210,13.1155,2007,677
110,201,208,208,26.3934,2007,19676
111,200,207,207,9.8383,2007,65
112,202,209,209,9.1679,2007,20962
113,205,213,214,18.2568,2007,33
114,203,210,210,8.3563,2007,193
115,201,214,213,42.0412,2007,27981
116,203,211,211,4.5331,2007,17
117,206,213,214,30.9888,2007,30966
118,203,210,210,5.8992,2007,50
119,206,213,214,14.8249,2007,825
120,201,208,208,34.9864,2007,30612
121,201,214,213,30.1972,2007,3536
122,202,209,209,5.8045,2007,0
123,201,208,211,9.9871,2007,175
124,201,208,208,28.4084,2007,16724
125,206,213,214,4.2538,2007,1957
126,201,208,208,20.8058,2007,1228
127,201,214,213,36.2158,2007,26797
128,201,214,213,39.2578,2007,248504
129,202,209,209,13.2181,2007,1837
130,205,213,214,19.7054,2007,1
131,203,211,211,3.1409,2007,569
132,203,211,211,2.1052,2007,122
133,200,207,207,31.1955,2007,20272
134,205,213,214,24.4868,2007,8
135,205,213,211,2.9125,2007,184
136,204,212,212,5.3948,2007,288
137,200,207,207,51.6903,2007,306577
138,202,209,209,11.3261,2007,846
139,202,209,209,11.0137,2007,6967
140,206,213,214,14.6225,2007,34880
141,205,213,214,11.0307,2007,3
142,205,213,214,27.9016,2007,6078
143,203,211,211,4.1893,2007,1645
144,206,213,214,17.5712,2007,5980
145,203,211,211,2.1187,2007,217
146,202,209,209,15.1003,2007,1987
147,204,212,212,14.4079,2007,1807
148,204,212,212,5.1703,2007,74
149,203,210,210,16.7129,2007,570
150,203,210,210,6.8799,2007,1570
151,203,210,211,5.3502,2007,8735
152,201,208,208,27.0732,2007,9805
153,204,212,212,7.5864,2007,4607
154,204,208,212,33.1546,2007,38351
155,201,214,213,29.676,2007,13114
156,206,213,211,1.2037,2007,57
157,205,213,214,11.6176,2007,199
158,201,214,213,43.7291,2007,10595
159,202,209,209,10.4126,2007,1277
160,203,211,211,1.4659,2007,0
161,201,208,208,45.447,2007,24457
162,203,210,210,5.0505,2007,331
163,201,208,208,47.2003,2007,16030
164,201,214,213,17.9771,2007,117
165,202,209,209,16.2373,2007,184
166,203,211,211,3.513,2007,192
167,203,211,211,2.1459,2007,43
168,203,211,211,1.7487,2007,188
169,201,208,208,26.5286,2007,901
170,201,208,211,8.6209,2007,14
171,204,212,212,10.3384,2007,6451
172,202,209,209,4.3825,2007,2
173,201,214,213,38.8469,2007,20695
174,201,214,213,31.4234,2007,7177
175,206,213,214,8.0041,2007,6620
176,200,210,210,22.0706,2007,4593
177,200,210,210,24.3335,2007,2817
178,206,213,214,29.7628,2007,1038
179,205,213,214,5.8748,2007,18
180,202,209,209,15.6078,2007,329
181,204,212,212,13.0979,2007,2370
182,204,210,210,10.8815,2007,14233
183,205,213,214,19.9854,2007,5
184,201,208,208,25.8977,2007,44492
185,201,208,208,27.438,2007,36405
186,203,210,210,7.8692,2007,3732
187,202,209,209,5.9961,2007,292
188,203,215,211,4.3422,2007,18769
189,200,210,210,20.9173,2007,12635
190,202,209,209,13.2605,2007,25
191,202,209,209,10.223,2007,6122
192,202,209,209,8.4058,2007,2
193,206,213,214,12.1096,2007,17528
194,205,213,214,11.0984,2007,81
195,205,213,214,7.5989,2007,42
196,204,212,212,29.7007,2007,25001
197,201,208,208,13.5679,2007,15336
198,201,208,208,27.9024,2007,15006
199,201,208,208,32.737,2007,14259
0,200,207,207,51.6455,2008,56447
1,201,208,208,38.7092,2008,38427
2,202,209,209,4.8278,2008,1
3,203,210,210,8.255,2008,291
4,203,211,211,2.4368,2008,2
5,204,212,212,4.5774,2008,415
6,202,209,209,8.0986,2008,5810
7,204,210,210,10.7172,2008,419
8,202,209,209,7.6588,2008,11
9,205,213,211,2.9986,2008,892
10,203,211,211,2.606,2008,201
11,204,210,210,22.8431,2008,3957
12,201,208,208,30.4565,2008,11671
13,203,211,211,2.4427,2008,310
14,201,214,213,34.5426,2008,12263
15,201,214,213,32.4543,2008,21656
16,200,207,207,32.0062,2008,108194
17,203,210,210,5.2032,2008,420
18,204,212,212,3.2344,2008,59
19,202,209,211,8.4374,2008,50
20,203,210,210,4.99,2008,195
21,203,210,210,2.2266,2008,241
22,202,209,209,9.5808,2008,70
23,202,209,209,23.99,2008,6295
24,202,209,209,12.0953,2008,37167
25,202,209,209,9.7398,2008,34
26,206,213,211,4.8484,2008,31
27,200,207,207,23.6424,2008,337
28,201,208,208,23.6148,2008,1344
29,201,214,213,37.5663,2008,7220
30,203,215,211,3.7652,2008,1404
31,203,211,211,3.2171,2008,243
32,202,209,209,5.341,2008,1285
33,206,213,214,10.1173,2008,179792
34,201,214,213,36.7654,2008,29611
35,201,214,213,32.8738,2008,25018
36,201,214,213,33.8257,2008,93467
37,201,214,213,24.0291,2008,3749
38,205,213,214,6.4031,2008,2
39,202,209,209,10.6107,2008,8237
40,201,208,208,35.5682,2008,761
41,201,214,213,16.2656,2008,194
42,202,209,209,6.6933,2008,509
43,202,209,209,2.9612,2008,361
44,204,211,211,2.082,2008,27
45,203,211,211,1.8503,2008,220
46,203,211,211,2.4296,2008,1637
47,201,208,212,38.6493,2008,935
48,202,209,209,18.9625,2008,20
49,203,211,211,2.8108,2008,182
50,202,209,209,23.9467,2008,5009
51,204,212,212,18.2822,2008,14787
52,202,209,209,9.626,2008,3123
53,204,212,212,16.596,2008,36371
54,201,208,208,23.1788,2008,2407
55,203,211,211,2.1741,2008,1116
56,203,211,211,2.5255,2008,40
57,201,208,208,40.8295,2008,132416
58,203,211,211,1.84,2008,109
59,205,213,214,9.9579,2008,212
60,203,211,211,2.3558,2008,1857
61,205,213,214,19.1001,2008,52
62,201,214,213,25.2192,2008,1312
63,203,211,211,3.2251,2008,2531
64,204,210,210,11.9397,2008,646
65,201,214,213,31.2396,2008,25202
66,201,214,213,37.2763,2008,14506
67,201,214,213,34.6982,2008,2637
68,201,214,213,47.6677,2008,2840
69,201,214,213,37.812,2008,1469
70,203,211,211,2.1541,2008,247
71,202,209,209,7.9442,2008,16
72,202,209,209,17.1948,2008,6844
73,202,209,209,23.5722,2008,395
74,202,209,209,14.6387,2008,3188
75,203,210,210,3.7586,2008,171
76,202,209,209,29.2207,2008,7795
77,203,211,211,3.6406,2008,359
78,206,213,214,18.5597,2008,91421
79,200,207,207,34.184,2008,918957
80,203,211,211,2.4949,2008,185
81,200,212,212,13.9026,2008,17570
82,204,212,212,20.9662,2008,20369
83,203,211,211,1.4065,2008,7
84,204,212,211,2.4478,2008,377
85,203,211,211,2.4918,2008,1431
86,202,209,209,15.4156,2008,694
87,204,212,212,12.588,2008,2453
88,206,213,211,1.2222,2008,1375
89,200,210,210,15.1982,2008,5441
90,201,208,208,22.0342,2008,32390
91,200,210,210,18.4312,2008,2524
92,206,213,214,23.5897,2008,8053
93,205,213,214,23.9524,2008,76
94,202,209,209,12.3496,2008,9
95,206,213,211,1.8829,2008,846
96,204,212,212,5.6765,2008,321
97,206,213,214,30.5062,2008,5311
98,204,212,212,7.7893,2008,652
99,201,214,213,34.781,2008,5231
100,204,212,212,10.0271,2008,1459
101,202,209,209,12.5529,2008,28
102,200,207,207,6.6414,2008,2490
103,201,208,208,37.3544,2008,2193
104,203,211,211,3.3267,2008,106
105,203,211,211,1.5422,2008,8
106,203,211,211,4.7726,2008,114
107,204,212,212,21.5246,2008,14467
108,203,211,211,2.2552,2008,1
109,203,210,210,12.9167,2008,684
110,201,208,208,25.8484,2008,19633
111,200,207,207,9.0076,2008,64
112,202,209,209,9.1294,2008,20806
113,205,213,214,18.135,2008,32
114,203,210,210,7.7488,2008,181
115,201,214,213,41.3,2008,28231
116,203,211,211,4.5489,2008,18
117,206,213,214,30.6849,2008,30187
118,203,210,210,5.391,2008,48
119,206,213,214,13.4684,2008,807
120,201,208,208,34.0854,2008,30991
121,201,214,213,29.4176,2008,3544
122,202,209,209,5.6025,2008,0
123,201,208,211,9.7149,2008,163
124,201,208,208,27.9667,2008,16579
125,206,213,214,4.2819,2008,2045
126,201,208,208,20.8844,2008,1267
127,201,214,213,35.614,2008,27119
128,201,214,213,38.7263,2008,251655
129,202,209,209,12.9658,2008,1811
130,205,213,214,19.5605,2008,1
131,203,211,211,2.9913,2008,550
132,203,211,211,2.0219,2008,121
133,200,207,207,30.1292,2008,19182
134,205,213,214,24.4529,2008,8
135,205,213,211,2.9442,2008,188
136,204,212,212,5.3183,2008,298
137,200,207,207,51.1497,2008,307917
138,202,209,209,10.974,2008,830
139,202,209,209,10.5225,2008,6591
140,206,213,214,14.3074,2008,34436
141,205,213,214,10.7245,2008,3
142,205,213,214,27.557,2008,6119
143,203,211,211,4.0014,2008,1664
144,206,213,214,17.0907,2008,5846
145,203,211,211,2.091,2008,217
146,202,209,209,14.6398,2008,1924
147,204,212,212,13.979,2008,1786
148,204,212,212,5.0217,2008,78
149,203,210,210,15.5882,2008,563
150,203,210,210,6.2009,2008,1504
151,203,210,211,4.834,2008,8335
152,201,208,208,25.6904,2008,9300
153,204,212,212,7.129,2008,4408
154,204,208,212,32.7578,2008,39389
155,201,214,213,28.6414,2008,12899
156,206,213,211,1.1807,2008,57
157,205,213,214,11.317,2008,197
158,201,214,213,42.5934,2008,10452
159,202,209,209,9.9858,2008,1206
160,203,211,211,1.3723,2008,0
161,201,208,208,44.9851,2008,24920
162,203,210,210,4.9458,2008,338
163,201,208,208,45.8558,2008,16286
164,201,214,213,17.4032,2008,115
165,202,209,209,15.8126,2008,178
166,203,211,211,3.3987,2008,195
167,203,211,211,2.0218,2008,45
168,203,211,211,1.69,2008,184
169,201,208,208,26.2658,2008,902
170,201,208,211,8.6412,2008,14
171,204,212,212,10.2199,2008,6861
172,202,209,209,4.2573,2008,2
173,201,214,213,38.5006,2008,20985
174,201,214,213,30.7608,2008,7176
175,206,213,214,7.5965,2008,6260
176,200,210,210,21.5688,2008,4680
177,200,210,210,23.7598,2008,2868
178,206,213,214,29.014,2008,1005
179,205,213,214,5.7313,2008,17
180,202,209,209,15.1662,2008,321
181,204,212,212,12.852,2008,2380
182,204,210,210,10.0812,2008,13174
183,205,213,214,18.5848,2008,4
184,201,208,208,25.2622,2008,44113
185,201,208,208,26.8043,2008,36004
186,203,210,210,7.5506,2008,3834
187,202,209,209,5.4361,2008,263
188,203,215,211,4.2521,2008,18139
189,200,210,210,19.6127,2008,12448
190,202,209,209,13.2316,2008,25
191,202,209,209,10.1001,2008,6051
192,202,209,209,8.3926,2008,2
193,206,213,214,11.9665,2008,17563
194,205,213,214,10.8055,2008,82
195,205,213,214,7.6295,2008,43
196,204,212,212,28.7422,2008,24622
197,201,208,208,13.0759,2008,15889
198,201,208,208,27.5609,2008,15191
199,201,208,208,32.9621,2008,14791
0,200,207,207,50.1602,2009,56527
1,201,208,208,37.2767,2009,38067
2,202,209,209,4.6989,2009,1
3,203,210,210,7.3138,2009,255
4,203,211,211,2.3441,2009,2
5,204,212,212,4.055,2009,427
6,202,209,209,7.7827,2009,5650
7,204,210,210,10.1801,2009,432
8,202,209,209,7.3571,2009,10
9,205,213,211,2.8769,2009,856
10,203,211,211,2.5452,2009,194
11,204,210,210,21.6001,2009,3884
12,201,208,208,29.4442,2009,11831
13,203,211,211,2.3826,2009,302
14,201,214,213,34.2408,2009,12437
15,201,214,213,31.586,2009,21526
16,200,207,207,30.7351,2009,100696
17,203,210,210,5.1256,2009,425
18,204,212,212,3.1972,2009,59
19,202,209,211,8.2543,2009,50
20,203,210,210,4.9546,2009,191
21,203,210,210,1.9639,2009,225
22,202,209,209,9.8896,2009,72
23,202,209,209,23.0147,2009,6047
24,202,209,209,11.5552,2009,35325
25,202,209,209,9.6637,2009,33
26,206,213,211,4.84,2009,32
27,200,207,207,22.5908,2009,316
28,201,208,208,24.1814,2009,1394
29,201,214,213,36.9126,2009,7265
30,203,215,211,3.7629,2009,1413
31,203,211,211,3.184,2009,246
32,202,209,209,5.2962,2009,1288
33,206,213,214,9.1452,2009,165295
34,201,214,213,36.1345,2009,29352
35,201,214,213,32.537,2009,25336
36,201,214,213,33.0835,2009,94710
37,201,214,213,23.3897,2009,3784
38,205,213,214,6.0866,2009,2
39,202,209,209,10.277,2009,7873
40,201,208,208,34.818,2009,760
41,201,214,213,15.9953,2009,189
42,202,209,209,6.576,2009,496
43,202,209,209,2.8774,2009,373
44,204,211,211,1.9643,2009,27
45,203,211,211,1.7498,2009,206
46,203,211,211,2.364,2009,1562
47,201,208,212,38.0142,2009,916
48,202,209,209,19.6639,2009,19
49,203,211,211,2.7815,2009,175
50,202,209,209,24.1311,2009,5157
51,204,212,212,17.9533,2009,15189
52,202,209,209,9.2017,2009,3004
53,204,212,212,15.8554,2009,35630
54,201,208,208,22.6218,2009,2408
55,203,211,211,2.1351,2009,1055
56,203,211,211,2.2958,2009,36
57,201,208,208,39.7822,2009,128646
58,203,211,211,1.7472,2009,105
59,205,213,214,9.2068,2009,193
60,203,211,211,2.3439,2009,1848
61,205,213,214,18.7759,2009,50
62,201,214,213,24.8,2009,1344
63,203,211,211,3.1269,2009,2455
64,204,210,210,10.9244,2009,625
65,201,214,213,30.5767,2009,25133
66,201,214,213,36.7729,2009,14652
67,201,214,213,33.9338,2009,2642
68,201,214,213,46.4393,2009,2774
69,201,214,213,36.5925,2009,1478
70,203,211,211,2.1194,2009,242
71,202,209,209,8.1561,2009,17
72,202,209,209,16.7328,2009,6674
73,202,209,209,23.1509,2009,383
74,202,209,209,14.288,2009,3089
75,203,210,210,3.6679,2009,169
76,202,209,209,29.0133,2009,7804
77,203,211,211,3.5185,2009,338
78,206,213,214,17.92,2009,88028
79,200,207,207,33.0053,2009,885810
80,203,211,211,2.4615,2009,186
81,200,212,212,13.1683,2009,17149
82,204,212,212,20.4254,2009,20790
83,203,211,211,1.3678,2009,7
84,204,212,211,2.4171,2009,378
85,203,211,211,2.4483,2009,1396
86,202,209,209,15.3229,2009,684
87,204,212,212,12.2222,2009,2415
88,206,213,211,1.1574,2009,1279
89,200,210,210,13.511,2009,4940
90,201,208,208,21.9244,2009,32344
91,200,210,210,17.655,2009,2559
92,206,213,214,22.452,2009,7666
93,205,213,214,23.7248,2009,77
94,202,209,209,12.2038,2009,9
95,206,213,211,1.7992,2009,791
96,204,212,212,5.5888,2009,330
97,206,213,214,29.5455,2009,5122
98,204,212,212,7.5566,2009,644
99,201,214,213,33.9181,2009,5154
100,204,212,212,9.3767,2009,1377
101,202,209,209,12.5507,2009,27
102,200,207,207,6.6342,2009,2434
103,201,208,208,37.4731,2009,2179
104,203,211,211,3.0617,2009,99
105,203,211,211,1.5271,2009,8
106,203,211,211,4.4907,2009,98
107,204,212,212,20.3114,2009,13943
108,203,211,211,2.2051,2009,1
109,203,210,210,12.7734,2009,693
110,201,208,208,25.3839,2009,19682
111,200,207,207,8.2804,2009,62
112,202,209,209,9.0799,2009,20638
113,205,213,214,17.9999,2009,31
114,203,210,210,7.132,2009,172
115,201,214,213,40.5655,2009,28551
116,203,211,211,4.5607,2009,18
117,206,213,214,29.3262,2009,28525
118,203,210,210,4.8879,2009,45
119,206,213,214,12.3025,2009,775
120,201,208,208,33.2993,2009,31329
121,201,214,213,28.7669,2009,3530
122,202,209,209,5.4211,2009,0
123,201,208,211,9.4094,2009,150
124,201,208,208,27.4808,2009,16426
125,206,213,214,4.2906,2009,2091
126,201,208,208,21.006,2009,1310
127,201,214,213,35.1248,2009,27521
128,201,214,213,38.3073,2009,254272
129,202,209,209,12.7418,2009,1791
130,205,213,214,19.3203,2009,1
131,203,211,211,2.8711,2009,529
132,203,211,211,1.9399,2009,118
133,200,207,207,29.0743,2009,18174
134,205,213,214,24.2814,2009,8
135,205,213,211,3.0598,2009,191
136,204,212,212,5.2592,2009,316
137,200,207,207,50.5804,2009,309569
138,202,209,209,10.661,2009,811
139,202,209,209,10.0843,2009,6289
140,206,213,214,14.0277,2009,34122
141,205,213,214,10.5188,2009,3
142,205,213,214,27.1374,2009,6120
143,203,211,211,3.7985,2009,1596
144,206,213,214,16.6237,2009,5609
145,203,211,211,2.0952,2009,209
146,202,209,209,14.2143,2009,1864
147,204,212,212,13.5804,2009,1774
148,204,212,212,4.8848,2009,81
149,203,210,210,14.5809,2009,529
150,203,210,210,5.7152,2009,1392
151,203,210,211,4.5481,2009,8110
152,201,208,208,24.4901,2009,8845
153,204,212,212,6.6898,2009,4212
154,204,208,212,32.4814,2009,40207
155,201,214,213,27.7288,2009,12896
156,206,213,211,1.1528,2009,55
157,205,213,214,10.9947,2009,195
158,201,214,213,41.3336,2009,10239
159,202,209,209,9.5925,2009,1150
160,203,211,211,1.2921,2009,0
161,201,208,208,44.4315,2009,25076
162,203,210,210,4.8585,2009,335
163,201,208,208,44.418,2009,16458
164,201,214,213,16.8408,2009,112
165,202,209,209,15.3508,2009,172
166,203,211,211,3.3276,2009,203
167,203,211,211,1.9094,2009,42
168,203,211,211,1.6402,2009,182
169,201,208,208,26.2169,2009,894
170,201,208,211,8.6798,2009,15
171,204,212,212,10.1319,2009,6588
172,202,209,209,4.1389,2009,2
173,201,214,213,38.1801,2009,21442
174,201,214,213,30.1147,2009,7217
175,206,213,214,7.221,2009,5875
176,200,210,210,20.9601,2009,4770
177,200,210,210,23.3163,2009,2954
178,206,213,214,28.3569,2009,978
179,205,213,214,5.6001,2009,17
180,202,209,209,14.6939,2009,307
181,204,212,212,12.7047,2009,2422
182,204,210,210,9.356,2009,12201
183,205,213,214,17.2627,2009,4
184,201,208,208,24.6906,2009,43749
185,201,208,208,26.2433,2009,35967
186,203,210,210,7.217,2009,3719
187,202,209,209,5.0528,2009,243
188,203,215,211,4.1553,2009,17260
189,200,210,210,17.9959,2009,11708
190,202,209,209,13.0816,2009,25
191,202,209,209,10.149,2009,6076
192,202,209,209,8.3819,2009,2
193,206,213,214,11.8452,2009,17429
194,205,213,214,10.4736,2009,82
195,205,213,214,7.7664,2009,45
196,204,212,212,27.8764,2009,24248
197,201,208,208,12.6017,2009,14623
198,201,208,208,27.3183,2009,15388
199,201,208,208,32.7255,2009,15311
0,200,207,207,48.7282,2010,55863
1,201,208,208,35.9489,2010,37663
2,202,209,209,4.5534,2010,1
3,203,210,210,6.6122,2010,231
4,203,211,211,2.2575,2010,2
5,204,212,212,3.5868,2010,415
6,202,209,209,7.5799,2010,5566
7,204,210,210,9.6876,2010,399
8,202,209,209,7.0932,2010,9
9,205,213,211,2.7522,2010,826
10,203,211,211,2.4903,2010,194
11,204,210,210,20.3076,2010,3726
12,201,208,208,28.3987,2010,12078
13,203,211,211,2.327,2010,299
14,201,214,213,33.8819,2010,12575
15,201,214,213,30.9096,2010,21535
16,200,207,207,29.521,2010,93829
17,203,210,210,5.0641,2010,398
18,204,212,212,3.1953,2010,62
19,202,209,211,8.0478,2010,45
20,203,210,210,4.9237,2010,180
21,203,210,210,1.7846,2010,200
22,202,209,209,10.3162,2010,75
23,202,209,209,22.0217,2010,5799
24,202,209,209,11.0764,2010,33692
25,202,209,209,9.5657,2010,32
26,206,213,211,4.8321,2010,33
27,200,207,207,21.5635,2010,298
28,201,208,208,24.4126,2010,1423
29,201,214,213,36.3554,2010,7352
30,203,215,211,3.7545,2010,1400
31,203,211,211,3.1362,2010,248
32,202,209,209,5.3063,2010,1292
33,206,213,214,8.3075,2010,149072
34,201,214,213,35.5202,2010,29194
35,201,214,213,32.137,2010,25512
36,201,214,213,32.3498,2010,95534
37,201,214,213,22.8911,2010,3937
38,205,213,214,5.7854,2010,2
39,202,209,209,9.9453,2010,7541
40,201,208,208,34.0888,2010,759
41,201,214,213,15.5042,2010,175
42,202,209,209,6.528,2010,484
43,202,209,209,2.7938,2010,361
44,204,211,211,1.8635,2010,25
45,203,211,211,1.6732,2010,195
46,203,211,211,2.3141,2010,1562
47,201,208,212,37.3496,2010,895
48,202,209,209,20.3279,2010,20
49,203,211,211,2.8313,2010,178
50,202,209,209,24.2557,2010,5231
51,204,212,212,17.7042,2010,15520
52,202,209,209,8.7981,2010,2887
53,204,212,212,15.1367,2010,35833
54,201,208,208,22.0737,2010,2346
55,203,211,211,2.1108,2010,1027
56,203,211,211,2.0922,2010,33
57,201,208,208,38.6545,2010,125870
58,203,211,211,1.6518,2010,100
59,205,213,214,8.5992,2010,177
60,203,211,211,2.3263,2010,1855
61,205,213,214,18.4275,2010,47
62,201,214,213,24.3253,2010,1373
63,203,211,211,3.0382,2010,2432
64,204,210,210,10.0479,2010,584
65,201,214,213,29.7992,2010,25133
66,201,214,213,36.3895,2010,14726
67,201,214,213,33.1379,2010,2637
68,201,214,213,45.0587,2010,2714
69,201,214,213,35.7623,2010,1496
70,203,211,211,2.1497,2010,239
71,202,209,209,8.4271,2010,17
72,202,209,209,16.108,2010,6454
73,202,209,209,22.7427,2010,373
74,202,209,209,13.8924,2010,2982
75,203,210,210,3.5527,2010,159
76,202,209,209,29.7747,2010,8074
77,203,211,211,3.3877,2010,307
78,206,213,214,17.2538,2010,84863
79,200,207,207,31.8139,2010,846106
80,203,211,211,2.4734,2010,186
81,200,212,212,12.4992,2010,16702
82,204,212,212,19.8302,2010,21201
83,203,211,211,1.3391,2010,7
84,204,212,211,2.3839,2010,384
85,203,211,211,2.403,2010,1354
86,202,209,209,15.2124,2010,640
87,204,212,212,11.8736,2010,2353
88,206,213,211,1.0901,2010,1194
89,200,210,210,11.7958,2010,4356
90,201,208,208,21.8915,2010,32197
91,200,210,210,16.8332,2010,2568
92,206,213,214,21.3007,2010,7251
93,205,213,214,23.5572,2010,78
94,202,209,209,12.1512,2010,9
95,206,213,211,1.7514,2010,793
96,204,212,212,5.4698,2010,336
97,206,213,214,28.619,2010,4905
98,204,212,212,7.3986,2010,651
99,201,214,213,33.299,2010,5092
100,204,212,212,8.834,2010,1349
101,202,209,209,12.5872,2010,27
102,200,207,207,6.3039,2010,2289
103,201,208,208,37.6238,2010,2170
104,203,211,211,2.8525,2010,90
105,203,211,211,1.522,2010,9
106,203,211,211,4.1695,2010,84
107,204,212,212,19.1807,2010,13335
108,203,211,211,2.1581,2010,1
109,203,210,210,12.6241,2010,670
110,201,208,208,24.9957,2010,19568
111,200,207,207,7.6223,2010,58
112,202,209,209,8.9709,2010,20346
113,205,213,214,17.8548,2010,29
114,203,210,210,6.6999,2010,165
115,201,214,213,39.8217,2010,28814
116,203,211,211,4.5607,2010,18
117,206,213,214,28.5371,2010,27389
118,203,210,210,4.3894,2010,35
119,206,213,214,11.3615,2010,717
120,201,208,208,32.6149,2010,31606
121,201,214,213,28.2014,2010,3540
122,202,209,209,5.2446,2010,0
123,201,208,211,9.2536,2010,143
124,201,208,208,26.7709,2010,16085
125,206,213,214,4.2708,2010,2081
126,201,208,208,21.156,2010,1353
127,201,214,213,34.8118,2010,28096
128,201,214,213,37.9754,2010,257058
129,202,209,209,12.5215,2010,1771
130,205,213,214,18.9651,2010,1
131,203,211,211,2.7851,2010,511
132,203,211,211,1.8639,2010,113
133,200,207,207,27.9984,2010,17270
134,205,213,214,23.99,2010,9
135,205,213,211,3.1945,2010,202
136,204,212,212,5.2007,2010,334
137,200,207,207,49.9236,2010,311739
138,202,209,209,10.3831,2010,796
139,202,209,209,9.6896,2010,5986
140,206,213,214,13.7796,2010,33303
141,205,213,214,10.4139,2010,3
142,205,213,214,26.6572,2010,6130
143,203,211,211,3.5894,2010,1517
144,206,213,214,15.8656,2010,4985
145,203,211,211,2.1117,2010,213
146,202,209,209,13.7679,2010,1799
147,204,212,212,13.1767,2010,1779
148,204,212,212,4.7598,2010,86
149,203,210,210,13.6527,2010,491
150,203,210,210,5.4061,2010,1228
151,203,210,211,4.5343,2010,8259
152,201,208,208,23.4197,2010,8414
153,204,212,212,6.2973,2010,4037
154,204,208,212,32.1543,2010,40847
155,201,214,213,26.9484,2010,12758
156,206,213,211,1.1241,2010,52
157,205,213,214,10.6896,2010,195
158,201,214,213,40.1034,2010,10025
159,202,209,209,9.2076,2010,1099
160,203,211,211,1.2166,2010,0
161,201,208,208,43.6619,2010,25115
162,203,210,210,4.7598,2010,339
163,201,208,208,43.0743,2010,16534
164,201,214,213,16.1862,2010,109
165,202,209,209,14.898,2010,166
166,203,211,211,3.2873,2010,199
167,203,211,211,1.8123,2010,41
168,203,211,211,1.6038,2010,183
169,201,208,208,26.2666,2010,873
